"","Sensitivity","Specificity","1-Spec","PPV","NPV","TP","FP","FN","TN","Cutoff"
"result.4319",0.0280373831775701,0.999510696422754,0.000489303577246081,0.00881380829966948,0.99984911507442,24,2699,832,5513304,0.0086
"result.4320",0.0280373831775701,0.999511965457597,0.000488034542403204,0.00883652430044183,0.999849115265962,24,2692,832,5513311,0.00861
"result.4321",0.0280373831775701,0.999513959655207,0.000486040344793159,0.0088724584103512,0.999849115566957,24,2681,832,5513322,0.00862
"result.4322",0.0280373831775701,0.999514503527282,0.000485496472717672,0.00888230940044412,0.999849115649047,24,2678,832,5513325,0.00863
"result.4323",0.0280373831775701,0.999516135143509,0.000483864856491212,0.00891199405867063,0.999849115895314,24,2669,832,5513334,0.00864
"result.4324",0.0280373831775701,0.999517404178352,0.000482595821648446,0.00893521965748325,0.999849116086855,24,2662,832,5513341,0.00865
"result.4325",0.0280373831775701,0.999518310631811,0.000481689368189264,0.00895188362551287,0.999849116223669,24,2657,832,5513346,0.00866
"result.4326",0.0280373831775701,0.999519579666654,0.000480420333346498,0.00897531787584144,0.999849116415209,24,2650,832,5513353,0.00867
"result.4327",0.0280373831775701,0.999521029992188,0.00047897000781183,0.00900225056264066,0.999849116634111,24,2642,832,5513361,0.00868
"result.4328",0.0280373831775701,0.999522480317723,0.000477519682277161,0.0090293453724605,0.999849116853013,24,2634,832,5513369,0.00869
"result.4329",0.0280373831775701,0.999524474515333,0.000475525484667116,0.00906686815262561,0.999849117154001,24,2623,832,5513380,0.0087
"result.4330",0.0280373831775701,0.999526287422251,0.000473712577748753,0.00910125142207053,0.999849117427626,24,2613,832,5513390,0.00871
"result.4331",0.0280373831775701,0.999527919038478,0.000472080961522292,0.0091324200913242,0.999849117673888,24,2604,832,5513399,0.00872
"result.4332",0.0280373831775701,0.999529550654704,0.000470449345295831,0.00916380297823597,0.999849117920149,24,2595,832,5513408,0.00873
"result.4333",0.0280373831775701,0.999530638398855,0.000469361601144858,0.00918484500574053,0.999849118084322,24,2589,832,5513414,0.00874
"result.4334",0.0280373831775701,0.999532813887157,0.00046718611284291,0.00922722029988466,0.999849118412668,24,2577,832,5513426,0.00875
"result.4335",0.0280373831775701,0.999533357759233,0.000466642240767423,0.0092378752886836,0.999849118494754,24,2574,832,5513429,0.00876
"result.4336",0.0280373831775701,0.999534626794075,0.000465373205924657,0.00926283288305673,0.999849118686288,24,2567,832,5513436,0.00877
"result.4337",0.0280373831775701,0.999534989375459,0.000465010624540962,0.00926998841251448,0.999849118741012,24,2565,832,5513438,0.00878
"result.4338",0.0280373831775701,0.999536439700994,0.000463560299006405,0.00929872142580395,0.999849118959907,24,2557,832,5513446,0.00879
"result.4339",0.0280373831775701,0.999537527445145,0.000462472554855431,0.00932038834951456,0.999849119124078,24,2551,832,5513452,0.0088
"result.4340",0.0280373831775701,0.999539159061371,0.00046084093862897,0.00935307872174591,0.999849119370334,24,2542,832,5513461,0.00881
"result.4341",0.0280373831775701,0.999539884224138,0.00046011577586158,0.00936768149882904,0.999849119479781,24,2538,832,5513465,0.00882
"result.4342",0.0280373831775701,0.999540609386906,0.000459390613094302,0.00938232994526974,0.999849119589228,24,2534,832,5513469,0.00883
"result.4343",0.0280373831775701,0.999542422293824,0.000457577706176049,0.00941915227629513,0.999849119862844,24,2524,832,5513479,0.00884
"result.4344",0.0280373831775701,0.999543328747283,0.000456671252716867,0.00943767204089658,0.999849119999652,24,2519,832,5513484,0.00885
"result.4345",0.0280373831775701,0.999544235200742,0.000455764799257685,0.00945626477541371,0.999849120136459,24,2514,832,5513489,0.00886
"result.4346",0.0280373831775701,0.999545866816969,0.000454133183031225,0.00948991696322657,0.999849120382712,24,2505,832,5513498,0.00887
"result.4347",0.0280373831775701,0.999547317142503,0.000452682857496667,0.00952003173343911,0.999849120601603,24,2497,832,5513506,0.00888
"result.4348",0.0280373831775701,0.999549311340113,0.000450688659886511,0.00956175298804781,0.999849120902576,24,2486,832,5513517,0.00889
"result.4349",0.0268691588785047,0.999551124247032,0.000448875752968259,0.00920368147258904,0.999848939858841,23,2476,833,5513527,0.0089
"result.4350",0.0268691588785047,0.999552211991183,0.000447788008817285,0.00922583233052547,0.999848940023205,23,2470,833,5513533,0.00891
"result.4351",0.0268691588785047,0.999553843607409,0.000446156392590824,0.00925925925925926,0.999848940269749,23,2461,833,5513542,0.00892
"result.4352",0.0268691588785047,0.999555112642252,0.000444887357747947,0.00928542591844974,0.999848940461506,23,2454,833,5513549,0.00893
"result.4353",0.0268691588785047,0.999556562967787,0.00044343703221339,0.00931551235317942,0.999848940680656,23,2446,833,5513557,0.00894
"result.4354",0.0268691588785047,0.999558013293321,0.000441986706678721,0.00934579439252336,0.999848940899804,23,2438,833,5513565,0.00895
"result.4355",0.0268691588785047,0.999561457816466,0.000438542183534008,0.00941850941850942,0.999848941420281,23,2419,833,5513584,0.00896
"result.4356",0.0268691588785047,0.999562182979233,0.000437817020766618,0.00943396226415094,0.999848941529854,23,2415,833,5513588,0.00897
"result.4357",0.0268691588785047,0.999563452014076,0.000436547985923852,0.00946112710818593,0.999848941721607,23,2408,833,5513595,0.00898
"result.4358",0.0268691588785047,0.999563995886152,0.000436004113848365,0.00947281713344316,0.999848941803787,23,2405,833,5513598,0.00899
"result.4359",0.0268691588785047,0.999565446211686,0.000434553788313696,0.00950413223140496,0.999848942022933,23,2397,833,5513606,0.009
"result.4360",0.0268691588785047,0.999565990083762,0.000434009916238209,0.00951592883740174,0.999848942105112,23,2394,833,5513609,0.00901
"result.4361",0.0268691588785047,0.999567077827913,0.000432922172087236,0.00953961012028204,0.999848942269471,23,2388,833,5513615,0.00902
"result.4362",0.0268691588785047,0.999567984281372,0.000432015718628165,0.00955943474646717,0.999848942406436,23,2383,833,5513620,0.00903
"result.4363",0.0268691588785047,0.999569072025523,0.000430927974477191,0.00958333333333333,0.999848942570794,23,2377,833,5513626,0.00904
"result.4364",0.0268691588785047,0.999569978478982,0.000430021521018009,0.00960334029227557,0.999848942707759,23,2372,833,5513631,0.00905
"result.4365",0.0268691588785047,0.999570884932441,0.000429115067558827,0.0096234309623431,0.999848942844724,23,2367,833,5513636,0.00906
"result.4366",0.0268691588785047,0.999572335257976,0.00042766474202427,0.00965575146935348,0.999848943063866,23,2359,833,5513644,0.00907
"result.4367",0.0268691588785047,0.99957378558351,0.000426214416489601,0.0096882898062342,0.999848943283008,23,2351,833,5513652,0.00908
"result.4368",0.0268691588785047,0.999574873327661,0.000425126672338627,0.00971283783783784,0.999848943447364,23,2345,833,5513658,0.00909
"result.4369",0.0268691588785047,0.999575417199737,0.00042458280026314,0.00972515856236787,0.999848943529542,23,2342,833,5513661,0.0091
"result.4370",0.0257009345794393,0.999576142362504,0.000423857637495861,0.00932203389830509,0.999848762326369,22,2338,834,5513665,0.00911
"result.4371",0.0257009345794393,0.999577048815963,0.00042295118403668,0.00934182590233546,0.999848762463496,22,2333,834,5513670,0.00912
"result.4372",0.0257009345794393,0.999577773978731,0.000422226021269401,0.00935772011909826,0.999848762573198,22,2329,834,5513674,0.00913
"result.4373",0.0257009345794393,0.999578499141498,0.000421500858502122,0.00937366851299531,0.999848762682899,22,2325,834,5513678,0.00914
"result.4374",0.0257009345794393,0.999579224304265,0.000420775695734732,0.00938967136150235,0.9998487627926,22,2321,834,5513682,0.00915
"result.4375",0.0257009345794393,0.999579949467033,0.000420050532967453,0.00940572894399316,0.999848762902302,22,2317,834,5513686,0.00916
"result.4376",0.0257009345794393,0.999581037211184,0.000418962788816479,0.00942991855979426,0.999848763066853,22,2311,834,5513692,0.00917
"result.4377",0.0257009345794393,0.999581581083259,0.000418418916740992,0.00944206008583691,0.999848763149128,22,2308,834,5513695,0.00918
"result.4378",0.0257009345794393,0.99958266882741,0.000417331172590019,0.00946643717728055,0.999848763313679,22,2302,834,5513701,0.00919
"result.4379",0.0257009345794393,0.999583937862253,0.000416062137747253,0.00949503668536901,0.999848763505655,22,2295,834,5513708,0.0092
"result.4380",0.0257009345794393,0.99958466302502,0.000415336974979863,0.0095114569822741,0.999848763615355,22,2291,834,5513712,0.00921
"result.4381",0.0257009345794393,0.999585388187787,0.000414611812212584,0.00952793417063664,0.999848763725055,22,2287,834,5513716,0.00922
"result.4382",0.0257009345794393,0.999585932059863,0.000414067940137097,0.00954032957502168,0.999848763807329,22,2284,834,5513719,0.00923
"result.4383",0.0257009345794393,0.999587563676089,0.000412436323910637,0.00957771005659556,0.999848764054153,22,2275,834,5513728,0.00924
"result.4384",0.0257009345794393,0.999588107548165,0.00041189245183515,0.00959023539668701,0.999848764136428,22,2272,834,5513731,0.00925
"result.4385",0.0257009345794393,0.999589195292316,0.000410804707684176,0.00961538461538462,0.999848764300976,22,2266,834,5513737,0.00926
"result.4386",0.0257009345794393,0.999591008199234,0.000408991800765923,0.009657594381036,0.999848764575223,22,2256,834,5513747,0.00927
"result.4387",0.0257009345794393,0.999591914652693,0.000408085347306741,0.00967883853937528,0.999848764712347,22,2251,834,5513752,0.00928
"result.4388",0.0257009345794393,0.999593183687536,0.000406816312463976,0.00970873786407767,0.999848764904318,22,2244,834,5513759,0.00929
"result.4389",0.0257009345794393,0.99959354626892,0.000406453731080281,0.00971731448763251,0.999848764959167,22,2242,834,5513761,0.0093
"result.4390",0.0257009345794393,0.999594634013071,0.000405365986929307,0.00974313551815766,0.999848765123714,22,2236,834,5513767,0.00931
"result.4391",0.0257009345794393,0.999595359175838,0.000404640824162028,0.00976042590949423,0.999848765233412,22,2232,834,5513771,0.00932
"result.4392",0.0257009345794393,0.999596084338605,0.000403915661394638,0.00977777777777778,0.99984876534311,22,2228,834,5513775,0.00933
"result.4393",0.0257009345794393,0.999597353373448,0.000402646626551872,0.00980829246544806,0.99984876553508,22,2221,834,5513782,0.00934
"result.4394",0.0257009345794393,0.999598259826907,0.000401740173092691,0.00983020554066131,0.999848765672201,22,2216,834,5513787,0.00935
"result.4395",0.0257009345794393,0.99959952886175,0.000400471138249925,0.00986104885701479,0.999848765864171,22,2209,834,5513794,0.00936
"result.4396",0.0257009345794393,0.999600254024517,0.000399745975482646,0.00987876066457117,0.999848765973867,22,2205,834,5513798,0.00937
"result.4397",0.0245327102803738,0.999600979187285,0.000399020812715256,0.00945094509450945,0.99984858477539,21,2201,835,5513802,0.00938
"result.4398",0.0245327102803738,0.999601341768668,0.000398658231331672,0.00945945945945946,0.999848584830303,21,2199,835,5513804,0.00939
"result.4399",0.0245327102803738,0.999602066931436,0.000397933068564282,0.00947653429602888,0.999848584940131,21,2195,835,5513808,0.0094
"result.4400",0.0245327102803738,0.999602248222128,0.00039775177787249,0.00948081264108352,0.999848584967588,21,2194,835,5513809,0.00941
"result.4401",0.0245327102803738,0.999602429512819,0.000397570487180698,0.00948509485094851,0.999848584995045,21,2193,835,5513810,0.00942
"result.4402",0.0245327102803738,0.999602973384895,0.000397026615105212,0.00949796472184532,0.999848585077416,21,2190,835,5513813,0.00943
"result.4403",0.0245327102803738,0.999604605001121,0.000395394998878751,0.00953678474114441,0.999848585324527,21,2181,835,5513822,0.00944
"result.4404",0.0245327102803738,0.99960551145458,0.000394488545419569,0.00955848884842968,0.999848585461811,21,2176,835,5513827,0.00945
"result.4405",0.0245327102803738,0.99960641790804,0.000393582091960387,0.00958029197080292,0.999848585599094,21,2171,835,5513832,0.00946
"result.4406",0.0245327102803738,0.999608049524266,0.000391950475733926,0.00961978928080623,0.999848585846204,21,2162,835,5513841,0.00947
"result.4407",0.0245327102803738,0.999608955977725,0.000391044022274856,0.00964187327823691,0.999848585983487,21,2157,835,5513846,0.00948
"result.4408",0.0233644859813084,0.999609681140493,0.000390318859507466,0.0092038656235619,0.999848404786782,20,2153,836,5513850,0.00949
"result.4409",0.0233644859813084,0.999610950175335,0.0003890498246647,0.00923361034164358,0.999848404979207,20,2146,836,5513857,0.0095
"result.4410",0.0233644859813084,0.999612219210178,0.000387780789821934,0.00926354793886058,0.999848405171632,20,2139,836,5513864,0.00951
"result.4411",0.0233644859813084,0.999613669535713,0.000386330464287266,0.00929800092980009,0.999848405391546,20,2131,836,5513872,0.00952
"result.4412",0.0233644859813084,0.99961439469848,0.000385605301519987,0.00931532370749884,0.999848405501502,20,2127,836,5513876,0.00953
"result.4413",0.0233644859813084,0.999615301151939,0.000384698848060805,0.00933706816059757,0.999848405638948,20,2122,836,5513881,0.00954
"result.4414",0.0233644859813084,0.99961638889609,0.000383611103909831,0.00936329588014981,0.999848405803882,20,2116,836,5513887,0.00955
"result.4415",0.0233644859813084,0.999616570186782,0.000383429813218039,0.00936768149882904,0.999848405831371,20,2115,836,5513888,0.00956
"result.4416",0.0233644859813084,0.999618201803008,0.000381798196991578,0.00940733772342427,0.999848406078771,20,2106,836,5513897,0.00957
"result.4417",0.0233644859813084,0.999618564384392,0.000381435615607884,0.00941619585687382,0.999848406133749,20,2104,836,5513899,0.00958
"result.4418",0.0233644859813084,0.999619289547159,0.000380710452840605,0.00943396226415094,0.999848406243704,20,2100,836,5513903,0.00959
"result.4419",0.0233644859813084,0.999620558582002,0.000379441417997728,0.00946521533364884,0.999848406436126,20,2093,836,5513910,0.0096
"result.4420",0.0233644859813084,0.999621646326153,0.000378353673846754,0.0094921689606075,0.999848406601058,20,2087,836,5513916,0.00961
"result.4421",0.0233644859813084,0.999622008907537,0.00037799109246317,0.00950118764845606,0.999848406656036,20,2085,836,5513918,0.00962
"result.4422",0.0233644859813084,0.999622734070304,0.00037726592969578,0.00951927653498334,0.99984840676599,20,2081,836,5513922,0.00963
"result.4423",0.0233644859813084,0.999623459233071,0.000376540766928501,0.00953743443013829,0.999848406875945,20,2077,836,5513926,0.00964
"result.4424",0.0233644859813084,0.999623821814455,0.000376178185544807,0.00954653937947494,0.999848406930922,20,2075,836,5513928,0.00965
"result.4425",0.0233644859813084,0.999624365686531,0.00037563431346932,0.00956022944550669,0.999848407013388,20,2072,836,5513931,0.00966
"result.4426",0.0233644859813084,0.999625634721373,0.000374365278626554,0.00959232613908873,0.999848407205807,20,2065,836,5513938,0.00967
"result.4427",0.0233644859813084,0.999626722465524,0.00037327753447558,0.00962000962000962,0.999848407370738,20,2059,836,5513944,0.00968
"result.4428",0.0233644859813084,0.999628172791059,0.000371827208940911,0.00965717044905843,0.999848407590645,20,2051,836,5513952,0.00969
"result.4429",0.0233644859813084,0.999628535372443,0.000371464627557327,0.0096665055582407,0.999848407645622,20,2049,836,5513954,0.0097
"result.4430",0.022196261682243,0.999628535372443,0.000371464627557327,0.00918762088974855,0.999848226342576,19,2049,837,5513954,0.00971
"result.4431",0.0210280373831776,0.999630166988669,0.000369833011330867,0.0087463556851312,0.999848045287582,18,2040,838,5513963,0.00972
"result.4432",0.0210280373831776,0.999630710860745,0.00036928913925538,0.00875912408759124,0.999848045370243,18,2037,838,5513966,0.00973
"result.4433",0.0210280373831776,0.999631617314204,0.000368382685796198,0.00878048780487805,0.999848045508013,18,2032,838,5513971,0.00974
"result.4434",0.0210280373831776,0.999632161186279,0.000367838813720711,0.0087933561309233,0.999848045590675,18,2029,838,5513974,0.00976
"result.4435",0.0210280373831776,0.999632523767663,0.000367476232337127,0.00880195599022005,0.999848045645782,18,2027,838,5513976,0.00977
"result.4436",0.0210280373831776,0.99963324893043,0.000366751069569737,0.00881920627143557,0.999848045755998,18,2023,838,5513980,0.00978
"result.4437",0.0210280373831776,0.999634155383889,0.000365844616110667,0.00884086444007859,0.999848045893767,18,2018,838,5513985,0.00979
"result.4438",0.0210280373831776,0.999634517965273,0.000365482034726972,0.00884955752212389,0.999848045948874,18,2016,838,5513987,0.0098
"result.4439",0.0210280373831776,0.999635605709424,0.000364394290575998,0.00887573964497041,0.999848046114196,18,2010,838,5513993,0.00981
"result.4440",0.0210280373831776,0.999636149581499,0.000363850418500511,0.00888888888888889,0.999848046196857,18,2007,838,5513996,0.00982
"result.4441",0.0210280373831776,0.999636693453575,0.000363306546425024,0.00890207715133531,0.999848046279518,18,2004,838,5513999,0.00983
"result.4442",0.0210280373831776,0.999637056034959,0.000362943965041329,0.00891089108910891,0.999848046334626,18,2002,838,5514001,0.00984
"result.4443",0.0210280373831776,0.999637962488418,0.000362037511582258,0.00893300248138958,0.999848046472393,18,1997,838,5514006,0.00985
"result.4444",0.0210280373831776,0.999639050232569,0.000360949767431284,0.00895968143354903,0.999848046637715,18,1991,838,5514012,0.00986
"result.4445",0.0210280373831776,0.999639231523261,0.000360768476739382,0.00896414342629482,0.999848046665268,18,1990,838,5514013,0.00987
"result.4446",0.0210280373831776,0.999640500558103,0.000359499441896616,0.00899550224887556,0.999848046858142,18,1983,838,5514020,0.00988
"result.4447",0.0210280373831776,0.999640863139487,0.000359136860512921,0.00900450225112556,0.999848046913249,18,1981,838,5514022,0.00989
"result.4448",0.0210280373831776,0.999641225720871,0.000358774279129337,0.00901352028042063,0.999848046968356,18,1979,838,5514024,0.0099
"result.4449",0.0210280373831776,0.999641588302254,0.000358411697745642,0.00902255639097744,0.999848047023462,18,1977,838,5514026,0.00991
"result.4450",0.0210280373831776,0.999642313465022,0.000357686534978363,0.00904068307383224,0.999848047133676,18,1973,838,5514030,0.00992
"result.4451",0.0210280373831776,0.999643038627789,0.000356961372210973,0.00905888273779567,0.999848047243889,18,1969,838,5514034,0.00993
"result.4452",0.0210280373831776,0.999643582499865,0.000356417500135486,0.00907258064516129,0.999848047326549,18,1966,838,5514037,0.00994
"result.4453",0.0210280373831776,0.999645032825399,0.000354967174600929,0.00910931174089069,0.999848047546974,18,1958,838,5514045,0.00995
"result.4454",0.0210280373831776,0.999645576697475,0.000354423302525442,0.00912316269640142,0.999848047629634,18,1955,838,5514048,0.00996
"result.4455",0.0210280373831776,0.99964612056955,0.000353879430449955,0.00913705583756345,0.999848047712293,18,1952,838,5514051,0.00997
"result.4456",0.0210280373831776,0.999646664441626,0.000353335558374468,0.00915099135739705,0.999848047794952,18,1949,838,5514054,0.00998
"result.4457",0.0210280373831776,0.999647933476468,0.000352066523531591,0.00918367346938776,0.999848047987824,18,1942,838,5514061,0.00999
"result.4458",0.0210280373831776,0.999648477348544,0.000351522651456104,0.00919775166070516,0.999848048070482,18,1939,838,5514064,0.01
"result.4459",0.0210280373831776,0.999652465743764,0.000347534256235904,0.00930232558139535,0.999848048676645,18,1917,838,5514086,0.0101
"result.4460",0.0210280373831776,0.999655547685525,0.000344452314474775,0.00938477580813347,0.999848049145041,18,1900,838,5514103,0.0102
"result.4461",0.0210280373831776,0.999665518673576,0.000334481326424219,0.00966183574879227,0.999848050660417,18,1845,838,5514158,0.0103
"result.4462",0.0210280373831776,0.999672589010557,0.000327410989442889,0.00986842105263158,0.999848051734939,18,1806,838,5514197,0.0104
"result.4463",0.0198598130841121,0.999677121277853,0.000322878722147202,0.00945494994438265,0.999847871129621,17,1781,839,5514222,0.0105
"result.4464",0.0198598130841121,0.999682559998608,0.000317440001392333,0.00961538461538462,0.999847871957145,17,1751,839,5514252,0.0106
"result.4465",0.0198598130841121,0.99968872388213,0.000311276117870185,0.00980392156862745,0.999847872894993,17,1717,839,5514286,0.0107
"result.4466",0.0198598130841121,0.999693618730809,0.000306381269190803,0.00995899238429994,0.999847873639747,17,1690,839,5514313,0.0108
"result.4467",0.0198598130841121,0.999697969707413,0.000302030292586908,0.0101010101010101,0.999847874301745,17,1666,839,5514337,0.0109
"result.4468",0.0198598130841121,0.999703227137476,0.000296772862523831,0.0102781136638452,0.999847875101651,17,1637,839,5514366,0.011
"result.4469",0.0198598130841121,0.999707940695464,0.000292059304536241,0.0104422604422604,0.999847875818801,17,1611,839,5514392,0.0111
"result.4470",0.0198598130841121,0.999711385218608,0.000288614781391527,0.0105655686761964,0.999847876342868,17,1592,839,5514411,0.0112
"result.4471",0.0198598130841121,0.999717005230055,0.000282994769944866,0.0107731305449937,0.999847877197916,17,1561,839,5514442,0.0113
"result.4472",0.0198598130841121,0.999721900078735,0.000278099921265484,0.0109606705351386,0.999847877942628,17,1534,839,5514469,0.0114
"result.4473",0.0198598130841121,0.999730420741251,0.000269579258749486,0.0113031914893617,0.999847879238961,17,1487,839,5514516,0.0115
"result.4474",0.0186915887850467,0.999738397531691,0.000261602468308975,0.0109664153529815,0.999847699169598,16,1443,840,5514560,0.0116
"result.4475",0.0186915887850467,0.999742023345528,0.000257976654472469,0.0111188325225851,0.999847699721871,16,1423,840,5514580,0.0117
"result.4476",0.0186915887850467,0.99974818722905,0.000251812770950322,0.0113879003558719,0.999847700660725,16,1389,840,5514614,0.0118
"result.4477",0.0186915887850467,0.999751269170811,0.000248730829189192,0.0115273775216138,0.999847701130148,16,1372,840,5514631,0.0119
"result.4478",0.0186915887850467,0.999755620147415,0.000244379852585297,0.0117302052785924,0.999847701792858,16,1348,840,5514655,0.012
"result.4479",0.0175233644859813,0.999759427251943,0.000240572748056889,0.011177347242921,0.999847521093671,15,1327,841,5514676,0.0121
"result.4480",0.0175233644859813,0.99976305306578,0.000236946934220272,0.0113464447806354,0.999847521646578,15,1307,841,5514696,0.0122
"result.4481",0.0175233644859813,0.999767947914459,0.00023205208554089,0.0115830115830116,0.999847522392996,15,1280,841,5514723,0.0123
"result.4482",0.0175233644859813,0.999770848565528,0.000229151434471664,0.0117279124315872,0.999847522835314,15,1264,841,5514739,0.0124
"result.4483",0.0175233644859813,0.9997759247049,0.00022407529510049,0.0119904076738609,0.999847523609365,15,1236,841,5514767,0.0125
"result.4484",0.0175233644859813,0.999779006646661,0.00022099335333936,0.0121555915721232,0.99984752407932,15,1219,841,5514784,0.0126
"result.4485",0.0175233644859813,0.999784445367416,0.000215554632584491,0.0124584717607973,0.999847524908646,15,1189,841,5514814,0.0127
"result.4486",0.0175233644859813,0.999789340216095,0.000210659783905109,0.0127442650807137,0.999847525655032,15,1162,841,5514841,0.0128
"result.4487",0.0175233644859813,0.999791696995089,0.00020830300491137,0.0128865979381443,0.999847526014401,15,1149,841,5514854,0.0129
"result.4488",0.0175233644859813,0.999795504099617,0.000204495900382962,0.0131233595800525,0.999847526594915,15,1128,841,5514875,0.013
"result.4489",0.0175233644859813,0.999798042169303,0.000201957830697319,0.0132860938883968,0.999847526981923,15,1114,841,5514889,0.0131
"result.4490",0.0175233644859813,0.999799492494837,0.00020050750516265,0.0133809099018733,0.999847527203069,15,1106,841,5514897,0.0132
"result.4491",0.0175233644859813,0.99980275572729,0.00019724427270984,0.013599274705349,0.999847527700645,15,1088,841,5514915,0.0133
"result.4492",0.0175233644859813,0.999809100901504,0.000190899098495789,0.0140449438202247,0.999847528668146,15,1053,841,5514950,0.0134
"result.4493",0.0175233644859813,0.999811276389806,0.000188723610193842,0.0142045454545455,0.999847528999857,15,1041,841,5514962,0.0135
"result.4494",0.0163551401869159,0.999814358331567,0.000185641668432712,0.0134874759152216,0.999847348200748,14,1024,842,5514979,0.0136
"result.4495",0.0163551401869159,0.999817440273328,0.000182559726671694,0.0137120470127326,0.999847348671226,14,1007,842,5514996,0.0137
"result.4496",0.0163551401869159,0.999820340924398,0.000179659075602356,0.0139303482587065,0.999847349114027,14,991,842,5515012,0.0138
"result.4497",0.0163551401869159,0.999823422866159,0.000176577133841338,0.01417004048583,0.999847349584499,14,974,842,5515029,0.0139
"result.4498",0.0163551401869159,0.999825598354461,0.00017440164553939,0.014344262295082,0.999847349916595,14,962,842,5515041,0.014
"result.4499",0.0163551401869159,0.999827955133454,0.00017204486654554,0.0145379023883697,0.999847350276365,14,949,842,5515054,0.0141
"result.4500",0.0151869158878505,0.99983049320314,0.000169506796860008,0.0137130801687764,0.999847169397766,13,935,843,5515068,0.0142
"result.4501",0.0151869158878505,0.99983248740075,0.000167512599249853,0.0138740661686233,0.999847169702545,13,924,843,5515079,0.0143
"result.4502",0.0151869158878505,0.999833575144901,0.000166424855098879,0.0139634801288937,0.999847169868787,13,918,843,5515085,0.0144
"result.4503",0.0151869158878505,0.999835206761128,0.000164793238872418,0.0140997830802603,0.99984717011815,13,909,843,5515094,0.0145
"result.4504",0.0151869158878505,0.999837200958738,0.000162799041262263,0.0142700329308452,0.999847170422926,13,898,843,5515105,0.0146
"result.4505",0.014018691588785,0.999837926121505,0.000162073878494984,0.0132450331125828,0.999846989269125,12,894,844,5515109,0.0147
"result.4506",0.014018691588785,0.99983937644704,0.000160623552960315,0.0133630289532294,0.999846989491042,12,886,844,5515117,0.0148
"result.4507",0.0128504672897196,0.999841008063266,0.000158991936733854,0.0123873873873874,0.999846808476694,11,877,845,5515126,0.0149
"result.4508",0.0128504672897196,0.999843546132952,0.000156453867048323,0.0125858123569794,0.999846808865506,11,863,845,5515140,0.015
"result.4509",0.0128504672897196,0.999844815167795,0.000155184832205446,0.0126874279123414,0.999846809059912,11,856,845,5515147,0.0151
"result.4510",0.0128504672897196,0.999845540330562,0.000154459669438167,0.0127462340672074,0.999846809171,11,852,845,5515151,0.0152
"result.4511",0.0128504672897196,0.999846446784021,0.000153553215978985,0.0128205128205128,0.999846809309861,11,847,845,5515156,0.0153
"result.4512",0.0128504672897196,0.999847897109556,0.000152102890444428,0.0129411764705882,0.999846809532037,11,839,845,5515164,0.0154
"result.4513",0.0128504672897196,0.999849166144398,0.000150833855601551,0.0130486358244365,0.99984680972644,11,832,845,5515171,0.0155
"result.4514",0.0128504672897196,0.999851885504776,0.000148114495224116,0.0132850241545894,0.999846810143018,11,817,845,5515186,0.0156
"result.4515",0.0128504672897196,0.999853879702386,0.000146120297614072,0.0134638922888617,0.999846810448506,11,806,845,5515197,0.0157
"result.4516",0.0128504672897196,0.999855692609304,0.000144307390695708,0.0136307311028501,0.999846810726222,11,796,845,5515207,0.0158
"result.4517",0.0128504672897196,0.999856599062763,0.000143400937236637,0.013715710723192,0.99984681086508,11,791,845,5515212,0.0159
"result.4518",0.0128504672897196,0.999859318423141,0.000140681576859203,0.0139771283354511,0.999846811281651,11,776,845,5515227,0.016
"result.4519",0.0128504672897196,0.999860768748675,0.000139231251324534,0.0141206675224647,0.999846811503822,11,768,845,5515235,0.0161
"result.4520",0.0128504672897196,0.999864575853204,0.000135424146796126,0.0145118733509235,0.999846812087016,11,747,845,5515256,0.0162
"result.4521",0.0128504672897196,0.999866932632198,0.000133067367802386,0.0147651006711409,0.999846812448039,11,734,845,5515269,0.0163
"result.4522",0.0128504672897196,0.999868020376349,0.000131979623651413,0.0148849797023004,0.999846812614664,11,728,845,5515275,0.0164
"result.4523",0.0128504672897196,0.999870739736726,0.000129260263273978,0.0151933701657459,0.999846813031226,11,713,845,5515290,0.0165
"result.4524",0.0116822429906542,0.999872552643644,0.000127447356355725,0.0140252454417952,0.999846632050711,10,703,846,5515300,0.0166
"result.4525",0.0116822429906542,0.999873459097103,0.000126540902896544,0.0141242937853107,0.999846632189728,10,698,846,5515305,0.0167
"result.4526",0.0105140186915888,0.99987509071333,0.000124909286670083,0.0128939828080229,0.999846451182262,9,689,847,5515314,0.0168
"result.4527",0.0105140186915888,0.999878353945783,0.000121646054217162,0.0132352941176471,0.999846451683312,9,671,847,5515332,0.0169
"result.4528",0.0105140186915888,0.999880348143393,0.000119651856607006,0.0134529147982063,0.999846451989507,9,660,847,5515343,0.017
"result.4529",0.0105140186915888,0.999881798468928,0.000118201531072448,0.0136157337367625,0.999846452212194,9,652,847,5515351,0.0171
"result.4530",0.0105140186915888,0.999883430085154,0.000116569914845988,0.0138036809815951,0.999846452462716,9,643,847,5515360,0.0172
"result.4531",0.0105140186915888,0.999884336538613,0.000115663461386806,0.0139103554868624,0.999846452601894,9,638,847,5515365,0.0173
"result.4532",0.00934579439252336,0.999885605573456,0.00011439442654404,0.0125195618153365,0.999846271541019,8,631,848,5515372,0.0174
"result.4533",0.00934579439252336,0.999886874608299,0.000113125391701163,0.0126582278481013,0.999846271736098,8,624,848,5515379,0.0175
