"","Sensitivity","Specificity","X1.Spec","PPV","NPV","TP","FP","FN","TN","Cutoff","X.0.867..0.858..0.876.."
"1020",1,0.0119381398851791,0.988061860114821,0.000262185270503523,1,1529,5830225,0,70443,3.96e-06,"0.867 (0.858, 0.876)"
"1021",1,0.0119591544550549,0.988040845544945,0.000262190845441155,1,1529,5830101,0,70567,3.97e-06,"0.867 (0.858, 0.876)"
"1022",1,0.0119838974163603,0.98801610258364,0.000262197409784542,1,1529,5829955,0,70713,3.98e-06,"0.867 (0.858, 0.876)"
"1023",1,0.012008470905328,0.987991529094672,0.000262203929492009,1,1529,5829810,0,70858,3.99e-06,"0.867 (0.858, 0.876)"
"1024",1,0.0120330443942957,0.987966955605704,0.000262210449523717,1,1529,5829665,0,71003,4e-06,"0.867 (0.858, 0.876)"
"1025",1,0.0120567705215748,0.987943229478425,0.000262216745034431,1,1529,5829525,0,71143,4.01e-06,"0.867 (0.858, 0.876)"
"1026",1,0.0120781240361261,0.987921875963874,0.000262222411252549,1,1529,5829399,0,71269,4.02e-06,"0.867 (0.858, 0.876)"
"1027",1,0.012107781695225,0.987892218304775,0.000262230281406192,1,1529,5829224,0,71444,4.03e-06,"0.867 (0.858, 0.876)"
"1028",1,0.0121354056862715,0.987864594313729,0.000262237612317107,1,1529,5829061,0,71607,4.04e-06,"0.867 (0.858, 0.876)"
"1029",1,0.0121684527921246,0.987831547207875,0.000262246382963761,1,1529,5828866,0,71802,4.05e-06,"0.867 (0.858, 0.876)"
"1030",1,0.0122118377105779,0.987788162289422,0.000262257898139307,1,1529,5828610,0,72058,4.06e-06,"0.867 (0.858, 0.876)"
"1031",1,0.0122572562970837,0.987742743702916,0.000262269954172228,1,1529,5828342,0,72326,4.07e-06,"0.867 (0.858, 0.876)"
"1032",1,0.0122867444838449,0.987713255516155,0.000262277782190052,1,1529,5828168,0,72500,4.08e-06,"0.867 (0.858, 0.876)"
"1033",1,0.012326739955544,0.987673260044456,0.000262288400248325,1,1529,5827932,0,72736,4.09e-06,"0.867 (0.858, 0.876)"
"1034",1,0.0123775816568565,0.987622418343144,0.000262301899021146,1,1529,5827632,0,73036,4.1e-06,"0.867 (0.858, 0.876)"
"1035",1,0.0124075782606308,0.987592421739369,0.000262309863948846,1,1529,5827455,0,73213,4.11e-06,"0.867 (0.858, 0.876)"
"1036",1,0.0124497768727202,0.98755022312728,0.00026232106966606,1,1529,5827206,0,73462,4.12e-06,"0.867 (0.858, 0.876)"
"1037",1,0.0124938396805243,0.987506160319476,0.000262332771436782,1,1529,5826946,0,73722,4.13e-06,"0.867 (0.858, 0.876)"
"1038",1,0.0125289204544299,0.98747107954557,0.000262342088593043,1,1529,5826739,0,73929,4.14e-06,"0.867 (0.858, 0.876)"
"1039",1,0.0125726443175586,0.987427355682441,0.0002623537022071,1,1529,5826481,0,74187,4.15e-06,"0.867 (0.858, 0.876)"
"1040",1,0.0126209439338055,0.987379056066195,0.000262366532394717,1,1529,5826196,0,74472,4.16e-06,"0.867 (0.858, 0.876)"
"1041",1,0.0126721245797933,0.987327875420207,0.000262380129261253,1,1529,5825894,0,74774,4.17e-06,"0.867 (0.858, 0.876)"
"1042",1,0.0127153400259089,0.987284659974091,0.000262391611156569,1,1529,5825639,0,75029,4.18e-06,"0.867 (0.858, 0.876)"
"1043",1,0.0127560133869589,0.987243986613041,0.000262402418564293,1,1529,5825399,0,75269,4.19e-06,"0.867 (0.858, 0.876)"
"1044",1,0.0128049908925566,0.987195009107443,0.000262415433665961,1,1529,5825110,0,75558,4.2e-06,"0.867 (0.858, 0.876)"
"1045",1,0.0128471895046459,0.987152810495354,0.00026242664840493,1,1529,5824861,0,75807,4.21e-06,"0.867 (0.858, 0.876)"
"1046",1,0.012903454320765,0.987096545679235,0.000262441602881399,1,1529,5824529,0,76139,4.22e-06,"0.867 (0.858, 0.876)"
"1047",1,0.0129666675027302,0.98703333249727,0.000262458406178844,1,1529,5824156,0,76512,4.23e-06,"0.867 (0.858, 0.876)"
"1048",1,0.0130115776722229,0.986988422327777,0.000262470345485819,1,1529,5823891,0,76777,4.24e-06,"0.867 (0.858, 0.876)"
"1049",1,0.0130617414841845,0.986938258515816,0.000262483682750788,1,1529,5823595,0,77073,4.25e-06,"0.867 (0.858, 0.876)"
"1050",1,0.0131051264026378,0.986894873597362,0.000262495218775773,1,1529,5823339,0,77329,4.26e-06,"0.867 (0.858, 0.876)"
"1051",1,0.0131490197381042,0.986850980261896,0.000262506891020496,1,1529,5823080,0,77588,4.27e-06,"0.867 (0.858, 0.876)"
"1052",1,0.0131940993799346,0.986805900620065,0.000262518879811852,1,1529,5822814,0,77854,4.28e-06,"0.867 (0.858, 0.876)"
"1053",1,0.0132442631918962,0.986755736808104,0.000262532222009884,1,1529,5822518,0,78150,4.29e-06,"0.867 (0.858, 0.876)"
"1054",1,0.0132866312763233,0.986713368723677,0.000262543491814704,1,1529,5822268,0,78400,4.3e-06,"0.867 (0.858, 0.876)"
"1055",1,0.0133566233517968,0.986643376648203,0.000262562111651919,1,1529,5821855,0,78813,4.31e-06,"0.867 (0.858, 0.876)"
"1056",1,0.0134106850275257,0.986589314972474,0.000262576495367989,1,1529,5821536,0,79132,4.32e-06,"0.867 (0.858, 0.876)"
"1057",1,0.0134718645414384,0.986528135458562,0.000262592774765813,1,1529,5821175,0,79493,4.33e-06,"0.867 (0.858, 0.876)"
"1058",1,0.0135162662939179,0.986483733706082,0.000262604590994638,1,1529,5820913,0,79755,4.34e-06,"0.867 (0.858, 0.876)"
"1059",1,0.0135591427953581,0.986440857204642,0.000262616002331769,1,1529,5820660,0,80008,4.35e-06,"0.867 (0.858, 0.876)"
"1060",1,0.0136099844966705,0.986390015503329,0.000262629534846851,1,1529,5820360,0,80308,4.36e-06,"0.867 (0.858, 0.876)"
"1061",1,0.0136716724275963,0.986328327572404,0.000262645956171278,1,1529,5819996,0,80672,4.37e-06,"0.867 (0.858, 0.876)"
"1062",1,0.0137143794566988,0.986285620543301,0.000262657325983509,1,1529,5819744,0,80924,4.38e-06,"0.867 (0.858, 0.876)"
"1063",1,0.0137811515577558,0.986218848442244,0.00026267510456754,1,1529,5819350,0,81318,4.39e-06,"0.867 (0.858, 0.876)"
"1064",1,0.0138497878545277,0.986150212145472,0.000262693382016654,1,1529,5818945,0,81723,4.4e-06,"0.867 (0.858, 0.876)"
"1065",1,0.0138767339562233,0.986123266043777,0.000262700558303116,1,1529,5818786,0,81882,4.41e-06,"0.867 (0.858, 0.876)"
"1066",1,0.0139216441257159,0.986078355874284,0.000262712519651893,1,1529,5818521,0,82147,4.42e-06,"0.867 (0.858, 0.876)"
"1067",1,0.0139662153505332,0.986033784649467,0.000262724391803343,1,1529,5818258,0,82410,4.43e-06,"0.867 (0.858, 0.876)"
"1068",1,0.0139979066776846,0.986002093322315,0.000262732833871744,1,1529,5818071,0,82597,4.44e-06,"0.867 (0.858, 0.876)"
"1069",1,0.0140346821749673,0.985965317825033,0.000262742630962767,1,1529,5817854,0,82814,4.45e-06,"0.867 (0.858, 0.876)"
"1070",1,0.0140762028977058,0.985923797102294,0.000262753693072754,1,1529,5817609,0,83059,4.46e-06,"0.867 (0.858, 0.876)"
"1071",1,0.0141175541481066,0.985882445851893,0.000262764710957099,1,1529,5817365,0,83303,4.47e-06,"0.867 (0.858, 0.876)"
"1072",1,0.0141728021301995,0.985827197869801,0.000262779433015134,1,1529,5817039,0,83629,4.48e-06,"0.867 (0.858, 0.876)"
"1073",1,0.0142148312699511,0.985785168730049,0.000262790633722449,1,1529,5816791,0,83877,4.49e-06,"0.867 (0.858, 0.876)"
"1074",1,0.0142634698308734,0.985736530169127,0.000262803597023255,1,1529,5816504,0,84164,4.5e-06,"0.867 (0.858, 0.876)"
"1075",1,0.0143185483406286,0.985681451659371,0.000262818278263536,1,1529,5816179,0,84489,4.51e-06,"0.867 (0.858, 0.876)"
"1076",1,0.0143570185612883,0.985642981438712,0.000262828533518201,1,1529,5815952,0,84716,4.52e-06,"0.867 (0.858, 0.876)"
"1077",1,0.0143982003393514,0.985601799660649,0.000262839512497168,1,1529,5815709,0,84959,4.53e-06,"0.867 (0.858, 0.876)"
"1078",1,0.014449550457677,0.985550449542323,0.00026285320362012,1,1529,5815406,0,85262,4.54e-06,"0.867 (0.858, 0.876)"
"1079",1,0.014493104848468,0.985506895151532,0.000262864817340757,1,1529,5815149,0,85519,4.55e-06,"0.867 (0.858, 0.876)"
"1080",1,0.0145480138858855,0.985451986114115,0.000262879460225426,1,1529,5814825,0,85843,4.56e-06,"0.867 (0.858, 0.876)"
"1081",1,0.0146134302082408,0.985386569791759,0.000262896907273217,1,1529,5814439,0,86229,4.57e-06,"0.867 (0.858, 0.876)"
"1082",1,0.0146785075859208,0.985321492414079,0.000262914266219867,1,1529,5814055,0,86613,4.58e-06,"0.867 (0.858, 0.876)"
"1083",1,0.0147442628529516,0.985255737147048,0.000262931808317381,1,1529,5813667,0,87001,4.59e-06,"0.867 (0.858, 0.876)"
"1084",1,0.0147942571925755,0.985205742807425,0.000262945147303454,1,1529,5813372,0,87296,4.6e-06,"0.867 (0.858, 0.876)"
"1085",1,0.0148452683662257,0.985154731633774,0.000262958758986001,1,1529,5813071,0,87597,4.61e-06,"0.867 (0.858, 0.876)"
"1086",1,0.0149035668503973,0.985096433149603,0.000262974316920342,1,1529,5812727,0,87941,4.62e-06,"0.867 (0.858, 0.876)"
"1087",1,0.0149616958622312,0.985038304137769,0.000262989831461186,1,1529,5812384,0,88284,4.63e-06,"0.867 (0.858, 0.876)"
"1088",1,0.0150250785165341,0.984974921483466,0.000263006750277241,1,1529,5812010,0,88658,4.64e-06,"0.867 (0.858, 0.876)"
"1089",1,0.0150735476051186,0.984926452394881,0.00026301968966429,1,1529,5811724,0,88944,4.65e-06,"0.867 (0.858, 0.876)"
"1090",1,0.0151587921909858,0.984841207809014,0.000263042449787106,1,1529,5811221,0,89447,4.66e-06,"0.867 (0.858, 0.876)"
"1091",1,0.0152206495942493,0.984779350405751,0.0002630589680484,1,1529,5810856,0,89812,4.67e-06,"0.867 (0.858, 0.876)"
"1092",1,0.0152557303681549,0.984744269631845,0.000263068336860984,1,1529,5810649,0,90019,4.68e-06,"0.867 (0.858, 0.876)"
"1093",1,0.0152970816185557,0.984702918381444,0.000263079381149201,1,1529,5810405,0,90263,4.69e-06,"0.867 (0.858, 0.876)"
"1094",1,0.0153358907838909,0.984664109216109,0.000263089747328882,1,1529,5810176,0,90492,4.7e-06,"0.867 (0.858, 0.876)"
"1095",1,0.0153797841193573,0.984620215880643,0.000263101472507875,1,1529,5809917,0,90751,4.71e-06,"0.867 (0.858, 0.876)"
"1096",1,0.0154265584845648,0.984573441515435,0.000263113968443532,1,1529,5809641,0,91027,4.72e-06,"0.867 (0.858, 0.876)"
"1097",1,0.0154718075987329,0.984528192401267,0.000263126058032633,1,1529,5809374,0,91294,4.73e-06,"0.867 (0.858, 0.876)"
"1098",1,0.0155397660061539,0.984460233993846,0.000263144217143372,1,1529,5808973,0,91695,4.74e-06,"0.867 (0.858, 0.876)"
"1099",1,0.0155926413755188,0.984407358624481,0.000263158347661608,1,1529,5808661,0,92007,4.75e-06,"0.867 (0.858, 0.876)"
"1100",1,0.0156390767960509,0.984360923203949,0.000263170758406834,1,1529,5808387,0,92281,4.76e-06,"0.867 (0.858, 0.876)"
"1101",1,0.0156765301826844,0.984323469817316,0.000263180769386345,1,1529,5808166,0,92502,4.77e-06,"0.867 (0.858, 0.876)"
"1102",1,0.015708729926849,0.984291270073151,0.000263189376719703,1,1529,5807976,0,92692,4.78e-06,"0.867 (0.858, 0.876)"
"1103",1,0.0157410991433512,0.984258900856649,0.000263198029922294,1,1529,5807785,0,92883,4.79e-06,"0.867 (0.858, 0.876)"
"1104",1,0.0157812640873881,0.984218735912612,0.000263208767933357,1,1529,5807548,0,93120,4.8e-06,"0.867 (0.858, 0.876)"
"1105",1,0.0158177006399953,0.984182299360005,0.000263218509925008,1,1529,5807333,0,93335,4.81e-06,"0.867 (0.858, 0.876)"
"1106",1,0.0158588824180584,0.984141117581942,0.00026322952150933,1,1529,5807090,0,93578,4.82e-06,"0.867 (0.858, 0.876)"
"1107",1,0.0158976915833936,0.984102308416606,0.000263239899524653,1,1529,5806861,0,93807,4.83e-06,"0.867 (0.858, 0.876)"
"1108",1,0.0159220956000236,0.984077904399976,0.000263246425857307,1,1529,5806717,0,93951,4.84e-06,"0.867 (0.858, 0.876)"
"1109",1,0.0159503974804209,0.984049602519579,0.000263253994995591,1,1529,5806550,0,94118,4.85e-06,"0.867 (0.858, 0.876)"
"1110",1,0.0159731067736738,0.984026893226326,0.000263260068750651,1,1529,5806416,0,94252,4.86e-06,"0.867 (0.858, 0.876)"
"1111",1,0.0159986970966677,0.984001302903332,0.000263266913392589,1,1529,5806265,0,94403,4.87e-06,"0.867 (0.858, 0.876)"
"1112",1,0.016025812670701,0.983974187329299,0.000263274166381697,1,1529,5806105,0,94563,4.88e-06,"0.867 (0.858, 0.876)"
"1113",1,0.0160505556320064,0.983949444367994,0.000263280785082983,1,1529,5805959,0,94709,4.89e-06,"0.867 (0.858, 0.876)"
"1114",1,0.0160752985933118,0.983924701406688,0.000263287404117064,1,1529,5805813,0,94855,4.9e-06,"0.867 (0.858, 0.876)"
"1115",1,0.016108854116178,0.983891145883822,0.000263296381147084,1,1529,5805615,0,95053,4.91e-06,"0.867 (0.858, 0.876)"
"1116",1,0.016142579111382,0.983857420888618,0.000263305404132466,1,1529,5805416,0,95252,4.92e-06,"0.867 (0.858, 0.876)"
"1117",1,0.0161737620215203,0.98382623797848,0.000263313747543596,1,1529,5805232,0,95436,4.93e-06,"0.867 (0.858, 0.876)"
"1118",1,0.0162157911612719,0.983784208838728,0.000263324993847426,1,1529,5804984,0,95684,4.94e-06,"0.867 (0.858, 0.876)"
"1119",1,0.016254091909594,0.983745908090406,0.000263335243331926,1,1529,5804758,0,95910,4.95e-06,"0.867 (0.858, 0.876)"
"1120",1,0.0162917147685652,0.983708285231435,0.000263345312186481,1,1529,5804536,0,96132,4.96e-06,"0.867 (0.858, 0.876)"
"1121",1,0.0163428954145531,0.983657104585447,0.00026335901069334,1,1529,5804234,0,96434,4.97e-06,"0.867 (0.858, 0.876)"
"1122",1,0.0163764509374193,0.983623549062581,0.000263367992607093,1,1529,5804036,0,96632,4.98e-06,"0.867 (0.858, 0.876)"
"1123",1,0.0164523745447126,0.983547625455287,0.000263388317582574,1,1529,5803588,0,97080,4.99e-06,"0.867 (0.858, 0.876)"
"1124",1,0.0165191466457696,0.98348085335423,0.000263406195265476,1,1529,5803194,0,97474,5e-06,"0.867 (0.858, 0.876)"
"1125",1,0.0166265921078766,0.983373407892123,0.00026343496800273,1,1529,5802560,0,98108,5.01e-06,"0.867 (0.858, 0.876)"
"1126",1,0.0166520129585328,0.983347987041467,0.000263441776352233,1,1529,5802410,0,98258,5.02e-06,"0.867 (0.858, 0.876)"
"1127",1,0.0166942115706222,0.983305788429378,0.000263453078989402,1,1529,5802161,0,98507,5.03e-06,"0.867 (0.858, 0.876)"
"1128",1,0.0167308175955671,0.983269182404433,0.000263462884472301,1,1529,5801945,0,98723,5.04e-06,"0.867 (0.858, 0.876)"
"1129",1,0.016759966837653,0.983240033162347,0.000263470693064052,1,1529,5801773,0,98895,5.05e-06,"0.867 (0.858, 0.876)"
"1130",1,0.0167921665818175,0.983207833418183,0.000263479319372089,1,1529,5801583,0,99085,5.06e-06,"0.867 (0.858, 0.876)"
"1131",1,0.0168257221046837,0.983174277895316,0.000263488309494161,1,1529,5801385,0,99283,5.07e-06,"0.867 (0.858, 0.876)"
"1132",1,0.0168567355424843,0.983143264457516,0.000263496619091941,1,1529,5801202,0,99466,5.08e-06,"0.867 (0.858, 0.876)"
"1133",1,0.0168897826483374,0.983110217351663,0.000263505474158196,1,1529,5801007,0,99661,5.09e-06,"0.867 (0.858, 0.876)"
"1134",1,0.0169282528689972,0.983071747131003,0.00026351578311324,1,1529,5800780,0,99888,5.1e-06,"0.867 (0.858, 0.876)"
"1135",1,0.0169670620343324,0.983032937965668,0.000263526183713427,1,1529,5800551,0,100117,5.11e-06,"0.867 (0.858, 0.876)"
"1136",1,0.0169987533614838,0.983001246638516,0.000263534677388914,1,1529,5800364,0,100304,5.12e-06,"0.867 (0.858, 0.876)"
"1137",1,0.0170309531056484,0.982969046894352,0.000263543307887357,1,1529,5800174,0,100494,5.13e-06,"0.867 (0.858, 0.876)"
"1138",1,0.0170695927986458,0.982930407201354,0.000263553665231687,1,1529,5799946,0,100722,5.14e-06,"0.867 (0.858, 0.876)"
"1139",1,0.0171073851299548,0.982892614870045,0.000263563796228814,1,1529,5799723,0,100945,5.15e-06,"0.867 (0.858, 0.876)"
"1140",1,0.0171489058526933,0.982851094147307,0.000263574927594468,1,1529,5799478,0,101190,5.16e-06,"0.867 (0.858, 0.876)"
"1141",1,0.0171982223029664,0.982801777697034,0.000263588150152498,1,1529,5799187,0,101481,5.17e-06,"0.867 (0.858, 0.876)"
"1142",1,0.0172429630001213,0.982757036999879,0.000263600147023025,1,1529,5798923,0,101745,5.18e-06,"0.867 (0.858, 0.876)"
"1143",1,0.0172868563355878,0.982713143664412,0.000263611917741358,1,1529,5798664,0,102004,5.19e-06,"0.867 (0.858, 0.876)"
"1144",1,0.0173360033135231,0.982663996686477,0.000263625098557683,1,1529,5798374,0,102294,5.2e-06,"0.867 (0.858, 0.876)"
"1145",1,0.0173897260445766,0.982610273955423,0.000263639508061438,1,1529,5798057,0,102611,5.21e-06,"0.867 (0.858, 0.876)"
"1146",1,0.0174478550564106,0.982552144943589,0.000263655101191656,1,1529,5797714,0,102954,5.22e-06,"0.867 (0.858, 0.876)"
"1147",1,0.0174942904769426,0.982505709523057,0.000263667558836752,1,1529,5797440,0,103228,5.23e-06,"0.867 (0.858, 0.876)"
"1148",1,0.0175571647142324,0.982442835285768,0.000263684428546349,1,1529,5797069,0,103599,5.24e-06,"0.867 (0.858, 0.876)"
"1149",1,0.017611395862299,0.982388604137701,0.000263698980973317,1,1529,5796749,0,103919,5.25e-06,"0.867 (0.858, 0.876)"
"1150",1,0.017693251001412,0.982306748998588,0.000263720949084954,1,1529,5796266,0,104402,5.26e-06,"0.867 (0.858, 0.876)"
"1151",1,0.017757142072728,0.982242857927272,0.000263738098581127,1,1529,5795889,0,104779,5.27e-06,"0.867 (0.858, 0.876)"
"1152",1,0.0178159489739128,0.982184051026087,0.000263753885367283,1,1529,5795542,0,105126,5.28e-06,"0.867 (0.858, 0.876)"
"1153",1,0.0179054303682227,0.982094569631777,0.000263777910385552,1,1529,5795014,0,105654,5.29e-06,"0.867 (0.858, 0.876)"
"1154",1,0.0179596615162893,0.982040338483711,0.000263792473132935,1,1529,5794694,0,105974,5.3e-06,"0.867 (0.858, 0.876)"
"1155",1,0.0180099948005887,0.981990005199411,0.000263805990621688,1,1529,5794397,0,106271,5.31e-06,"0.867 (0.858, 0.876)"
"1156",1,0.0180665985613832,0.981933401438617,0.000263821193762432,1,1529,5794063,0,106605,5.32e-06,"0.867 (0.858, 0.876)"
"1157",1,0.0181298117433484,0.981870188256652,0.000263838174191519,1,1529,5793690,0,106978,5.33e-06,"0.867 (0.858, 0.876)"
"1158",1,0.0181847207807658,0.981815279219234,0.000263852925721691,1,1529,5793366,0,107302,5.34e-06,"0.867 (0.858, 0.876)"
"1159",1,0.0182377656224685,0.981762234377532,0.000263867177994892,1,1529,5793053,0,107615,5.35e-06,"0.867 (0.858, 0.876)"
"1160",1,0.0183109776723585,0.981689022327642,0.000263886851393216,1,1529,5792621,0,108047,5.36e-06,"0.867 (0.858, 0.876)"
"1161",1,0.018352498395097,0.981647501604903,0.000263898010064024,1,1529,5792376,0,108292,5.37e-06,"0.867 (0.858, 0.876)"
"1162",1,0.0184101189899178,0.981589881010082,0.000263913497130005,1,1529,5792036,0,108632,5.38e-06,"0.867 (0.858, 0.876)"
"1163",1,0.0184551986317481,0.981544801368252,0.00026392561474904,1,1529,5791770,0,108898,5.39e-06,"0.867 (0.858, 0.876)"
"1164",1,0.0185048540266966,0.981495145973303,0.000263938963639948,1,1529,5791477,0,109191,5.4e-06,"0.867 (0.858, 0.876)"
"1165",1,0.0185414600516416,0.981458539948358,0.000263948805325241,1,1529,5791261,0,109407,5.41e-06,"0.867 (0.858, 0.876)"
"1166",1,0.0185721345447668,0.981427865455233,0.00026395705285822,1,1529,5791080,0,109588,5.42e-06,"0.867 (0.858, 0.876)"
"1167",1,0.0186114521271151,0.981388547872885,0.000263967625035456,1,1529,5790848,0,109820,5.43e-06,"0.867 (0.858, 0.876)"
"1168",1,0.0186439908159551,0.981356009184045,0.000263976375063987,1,1529,5790656,0,110012,5.44e-06,"0.867 (0.858, 0.876)"
"1169",1,0.0186800884238869,0.981319911576113,0.000263986082805649,1,1529,5790443,0,110225,5.45e-06,"0.867 (0.858, 0.876)"
"1170",1,0.0187182196998713,0.981281780300129,0.000263996338237841,1,1529,5790218,0,110450,5.46e-06,"0.867 (0.858, 0.876)"
"1171",1,0.0187624519800131,0.981237548019987,0.000264008235537477,1,1529,5789957,0,110711,5.47e-06,"0.867 (0.858, 0.876)"
"1172",1,0.0188078705665189,0.981192129433481,0.000264020453037686,1,1529,5789689,0,110979,5.48e-06,"0.867 (0.858, 0.876)"
"1173",1,0.0188504081232837,0.981149591876716,0.000264031896572714,1,1529,5789438,0,111230,5.49e-06,"0.867 (0.858, 0.876)"
"1174",1,0.0188870141482286,0.981112985851771,0.000264041745189873,1,1529,5789222,0,111446,5.5e-06,"0.867 (0.858, 0.876)"
"1175",1,0.0189387032112296,0.98106129678877,0.000264055653053323,1,1529,5788917,0,111751,5.51e-06,"0.867 (0.858, 0.876)"
"1176",1,0.0189775123765648,0.981022487623435,0.000264066096313834,1,1529,5788688,0,111980,5.52e-06,"0.867 (0.858, 0.876)"
"1177",1,0.0190425897542448,0.980957410245755,0.000264083610010859,1,1529,5788304,0,112364,5.53e-06,"0.867 (0.858, 0.876)"
"1178",1,0.0190837715323079,0.980916228467692,0.000264094694097509,1,1529,5788061,0,112607,5.54e-06,"0.867 (0.858, 0.876)"
"1179",1,0.0191844381009065,0.980815561899093,0.000264121792448984,1,1529,5787467,0,113201,5.55e-06,"0.867 (0.858, 0.876)"
"1180",1,0.019227145130009,0.980772854869991,0.000264133290399437,1,1529,5787215,0,113453,5.56e-06,"0.867 (0.858, 0.876)"
"1181",1,0.0192706995208,0.9807293004792,0.00026414501751494,1,1529,5786958,0,113710,5.57e-06,"0.867 (0.858, 0.876)"
"1182",1,0.0193137454945779,0.980686254505422,0.000264156608761258,1,1529,5786704,0,113964,5.58e-06,"0.867 (0.858, 0.876)"
"1183",1,0.0193681461149822,0.980631853885018,0.000264171258996336,1,1529,5786383,0,114285,5.59e-06,"0.867 (0.858, 0.876)"
"1184",1,0.0194108531440847,0.980589146855915,0.000264182761254117,1,1529,5786131,0,114537,5.6e-06,"0.867 (0.858, 0.876)"
"1185",1,0.0194671179602038,0.980532882039796,0.000264197916551472,1,1529,5785799,0,114869,5.61e-06,"0.867 (0.858, 0.876)"
"1186",1,0.0195115197126834,0.980488480287317,0.000264209877682404,1,1529,5785537,0,115131,5.62e-06,"0.867 (0.858, 0.876)"
